fighter,event_date,opp_elo_mean,opp_elo_mean_wins,opp_elo_mean_losses,wins_vs_top,losses_vs_top,losses_vs_bottom,bad_loss_ratio
Antonina Shevchenko,2020-05-30,1497.4482603960078,1499.1788152185352,1493.9871507509522,0,0,0,0.0
Antonina Shevchenko,2020-11-21,1509.2725703160027,1499.1788152185352,1519.3663254134694,0,0,0,0.0
Antonina Shevchenko,2021-05-15,1504.416912968869,1494.4506380058012,1519.3663254134694,0,0,0,0.0
Antonina Shevchenko,2021-10-02,1507.235082343157,1494.4506380058012,1520.0195266805124,0,0,0,0.0
Antonina Shevchenko,2022-07-09,1508.7358876659166,1494.4506380058012,1519.449824911003,0,0,0,0.0
Antonio Arroyo,2019-11-16,,,,0,0,0,0.0
Antonio Arroyo,2020-12-19,1500.0,,1500.0,0,0,0,0.0
Antonio Arroyo,2021-09-18,1500.7219935829382,,1500.7219935829382,0,0,0,0.0
Antonio Banuelos,2011-02-05,,,,0,0,0,0.0
Antonio Braga Neto,2013-06-08,,,,0,0,0,0.0
Antonio Braga Neto,2014-06-28,1500.0,1500.0,,0,0,0,0.0
Antonio Braga Neto,2017-12-09,1518.0252066381495,1500.0,1536.0504132762987,0,0,0,0.0
Antonio Carlos Junior,2014-05-31,,,,0,0,0,0.0
Antonio Carlos Junior,2014-12-20,1500.0,1500.0,,0,0,0,0.0
Antonio Carlos Junior,2015-06-27,1500.5088470124838,1500.0,1501.0176940249673,0,0,0,0.0
Antonio Carlos Junior,2015-12-10,1500.7732576362307,1500.6510394418624,1501.0176940249673,0,0,0,0.0
Antonio Carlos Junior,2016-03-19,1496.897207474718,1500.6510394418624,1501.0176940249673,0,0,0,0.0
Antonio Carlos Junior,2016-09-17,1501.151928650849,1500.6510394418624,1509.5942536901703,0,0,0,0.0
Antonio Carlos Junior,2016-12-30,1500.9599405423742,1500.434026294575,1509.5942536901703,0,0,0,0.0
Antonio Carlos Junior,2017-06-03,1500.8228061791779,1500.3255197209312,1509.5942536901703,0,0,0,0.0
Antonio Carlos Junior,2017-10-28,1500.880800737611,1500.5177683060733,1509.5942536901703,0,0,0,0.0
Antonio Carlos Junior,2018-04-14,1501.1279587756442,1500.9490107683794,1509.5942536901703,0,0,0,0.0
Antonio Carlos Junior,2019-05-18,1502.6037683184845,1503.0828741163318,1509.5942536901703,0,0,0,0.0
Antonio Carlos Junior,2019-09-14,1502.367062107713,1503.0828741163318,1506.3961691267803,0,0,0,0.0
Antonio Carlos Junior,2021-01-23,1502.7058508009723,1503.0828741163318,1506.405258451791,0,0,0,0.0
Antonio Carvalho,2012-01-14,,,,0,0,0,0.0
Antonio Carvalho,2012-07-21,1500.0,,1500.0,0,0,0,0.0
Antonio Carvalho,2012-11-17,1519.1945815049503,1538.3891630099008,1500.0,0,0,0,0.0
Antonio Carvalho,2013-03-16,1512.7963876699669,1519.1945815049503,1500.0,0,0,0,0.0
Antonio Dos Santos,2014-12-20,,,,0,0,0,0.0
Antonio Dos Santos,2015-06-20,1495.418247462914,,1495.418247462914,0,0,0,0.0
Antonio McKee,2011-01-01,,,,0,0,0,0.0
Antonio Mendes,2008-05-24,,,,0,0,0,0.0
Antonio Mendes,2009-01-17,1500.0,,1500.0,0,0,0,0.0
Antonio Rodrigo Nogueira,2007-07-07,,,,0,0,0,0.0
Antonio Rodrigo Nogueira,2008-02-02,1500.0,1500.0,,0,0,0,0.0
Antonio Rodrigo Nogueira,2008-12-27,1500.0,1500.0,,0,0,0,0.0
Antonio Rodrigo Nogueira,2009-08-29,1500.0,1500.0,1500.0,0,0,0,0.0
Antonio Rodrigo Nogueira,2010-02-20,1500.0,1500.0,1500.0,0,0,0,0.0
Antonio Rodrigo Nogueira,2011-08-27,1500.0,1500.0,1500.0,0,0,0,0.0
Antonio Rodrigo Nogueira,2011-12-10,1507.7862180855875,1511.6793271283814,1500.0,0,0,0,0.0
Antonio Rodrigo Nogueira,2012-10-13,1506.8380173625533,1511.6793271283814,1500.382937674782,0,0,0,0.0
Antonio Rodrigo Nogueira,2013-06-08,1506.1480090111936,1509.6070518130405,1500.382937674782,0,0,0,0.0
Antonio Rodrigo Nogueira,2014-04-11,1507.2709993022695,1509.6070518130405,1504.3509336638056,0,0,0,0.0
Antonio Rodrigo Nogueira,2015-08-01,1508.685518831047,1509.6070518130405,1507.7639858490531,0,0,0,0.0
Antonio Silva,2012-05-26,,,,0,0,0,0.0
Antonio Silva,2012-10-05,1532.9680483230613,,1532.9680483230613,0,0,0,0.0
Antonio Silva,2013-02-02,1539.380207444644,1545.7923665662265,1532.9680483230613,0,0,0,0.0
Antonio Silva,2013-05-25,1526.2534716297625,1522.8961832831133,1532.9680483230613,0,0,0,0.0
Antonio Silva,2013-12-06,1527.6993145331414,1522.8961832831133,1532.5024457831696,0,0,0,0.0
Antonio Silva,2014-09-13,1530.1861128431628,1522.8961832831133,1532.5024457831696,0,0,0,0.0
Antonio Silva,2015-02-22,1525.1550940359691,1522.8961832831133,1521.6682971887797,0,0,0,0.0
Antonio Silva,2015-08-01,1520.8678660055941,1522.8961832831133,1515.0373473474208,0,0,0,0.0
Antonio Silva,2015-11-14,1522.5336598010513,1526.662194311826,1515.0373473474208,0,0,0,0.0
Antonio Silva,2016-05-08,1523.2850107008842,1526.662194311826,1517.8890414578461,0,0,0,0.0
Antonio Silva,2016-09-24,1523.7888779972066,1526.662194311826,1519.628148492223,0,0,0,0.0
Antonio Trocoli,2024-06-22,,,,0,0,0,0.0
Antonio Trocoli,2024-11-09,1500.0,,1500.0,0,0,0,0.0
Antonio Trocoli,2025-12-06,1484.4420075639557,,1484.4420075639557,0,0,1,0.3333333333333333
Antonio Trocoli,2026-03-21,1500.9328984423437,,1500.9328984423437,0,0,1,0.25
Anying Wang,2014-03-01,,,,0,0,0,0.0
Anying Wang,2014-08-23,1500.0,1500.0,,0,0,0,0.0
Aoriqileng,2021-04-24,,,,0,0,0,0.0
Aoriqileng,2021-11-20,1500.0,,1500.0,0,0,0,0.0
Aoriqileng,2022-04-23,1500.5071230886385,,1500.5071230886385,0,0,0,0.0
Aoriqileng,2022-08-20,1500.3380820590926,1500.0,1500.5071230886385,0,0,0,0.0
Aoriqileng,2023-06-10,1500.2535615443194,1500.0,1500.5071230886385,0,0,0,0.0
Aoriqileng,2023-10-07,1500.7426628842031,1500.0,1501.237771473672,0,0,0,0.0
Aoriqileng,2024-02-10,1500.678818207766,1500.1198649418595,1501.237771473672,0,0,0,0.0
Aoriqileng,2024-09-14,1503.0952117023512,1500.1198649418595,1501.237771473672,0,0,0,0.0
Aoriqileng,2025-10-18,1504.909849552203,1500.1198649418595,1505.3314072305454,0,0,0,0.0
Aoriqileng,2026-05-30,1504.0309600307696,1499.3398596712204,1505.3314072305454,0,0,0,0.0
Ariane Carnelossi,2019-09-21,,,,0,0,0,0.0
Ariane Carnelossi,2021-04-24,1477.1641522902617,,1477.1641522902617,0,0,0,0.0
Ariane Carnelossi,2021-10-16,1488.582076145131,1500.0,1477.1641522902617,0,0,0,0.0
Ariane Carnelossi,2022-05-07,1492.3880507634206,1500.0,1477.1641522902617,0,0,0,0.0
Ariane Carnelossi,2024-05-18,1492.1653703274974,1500.0,1484.3307406549948,0,0,0,0.0
Ariane Carnelossi,2025-11-01,1499.5319108527142,1509.6660243178605,1484.3307406549948,0,0,0,0.0
Ariane Carnelossi,2026-06-06,1499.3272749138243,1509.6660243178605,1488.9885255097886,0,0,0,0.0
Ariane da Silva,2019-01-19,,,,0,0,0,0.0
Ariane da Silva,2019-06-22,1500.3729918157978,,1500.3729918157978,0,0,0,0.0
Ariane da Silva,2019-11-16,1490.8977339216133,,1490.8977339216133,0,0,0,0.0
Ariane da Silva,2020-07-18,1493.931822614409,1500.0,1490.8977339216133,0,0,0,0.0
Ariane da Silva,2020-11-21,1495.4488669608068,1500.0,1490.8977339216133,0,0,0,0.0
Ariane da Silva,2021-06-05,1500.0782524790561,1500.0,1500.1304207984267,0,0,0,0.0
Ariane da Silva,2021-09-18,1506.621264835954,1500.0,1509.9318972539309,0,0,0,0.0
Ariane da Silva,2022-08-13,1505.675369859389,1500.0,1509.9318972539309,0,0,0,0.0
Ariane da Silva,2023-03-11,1502.0395655410248,1500.0,1503.2633048656396,0,0,0,0.0
Ariane da Silva,2023-07-01,1505.755692668819,1508.8711774227934,1503.2633048656396,0,0,0,0.0
Ariane da Silva,2023-12-16,1508.604999806151,1513.9466947466624,1503.2633048656396,0,0,0,0.0
Ariane da Silva,2024-04-27,1512.697104173446,1520.5586035966178,1503.2633048656396,0,0,0,0.0
Ariane da Silva,2024-11-02,1514.6686597558853,1520.5586035966178,1508.7787159151528,0,0,0,0.0
Ariane da Silva,2025-06-07,1515.735529796345,1520.5586035966178,1511.6014665389682,0,0,0,0.0
Ariel Beck,2017-12-01,,,,0,0,0,0.0
Arjan Bhullar,2017-09-09,,,,0,0,0,0.0
Arjan Bhullar,2018-04-14,1517.8186250046354,1517.8186250046354,,0,0,0,0.0
Arjan Bhullar,2018-10-27,1508.9093125023178,1517.8186250046354,1500.0,0,0,0,0.0
Arjan Bhullar,2019-05-04,1512.2577141634713,1518.386571245207,1500.0,0,0,0,0.0
Arman Tsarukyan,2019-04-20,,,,0,0,0,0.0
Arman Tsarukyan,2019-07-27,1543.9836530718433,,1543.9836530718433,0,0,0,0.0
Arman Tsarukyan,2020-07-18,1547.2246954235088,1550.4657377751744,1543.9836530718433,0,0,0,0.0
Arman Tsarukyan,2021-01-23,1547.7387157673438,1549.6162471150942,1543.9836530718433,0,0,0,0.0
Arman Tsarukyan,2021-09-18,1535.2161905923833,1532.29370309923,1543.9836530718433,0,0,0,0.0
Arman Tsarukyan,2022-02-26,1528.7895376777724,1524.991008829255,1543.9836530718433,0,0,0,0.0
Arman Tsarukyan,2022-06-25,1529.2953026441749,1526.3576325586414,1543.9836530718433,0,0,0,0.0
Arman Tsarukyan,2022-12-17,1528.3387920273622,1526.3576325586414,1533.2916906991645,0,0,0,0.0
Arman Tsarukyan,2023-06-17,1530.006533606635,1528.9114812424586,1533.2916906991645,0,0,0,0.0
Arman Tsarukyan,2023-12-02,1527.4490988902364,1525.7797869448284,1533.2916906991645,0,0,0,0.0
Arman Tsarukyan,2024-04-13,1534.343667332083,1534.6066614903127,1533.2916906991645,0,0,0,0.0
Arman Tsarukyan,2025-11-22,1542.1164281381505,1544.0774809023696,1533.2916906991645,1,0,0,0.0
Armen Petrosyan,2022-02-26,,,,0,0,0,0.0
Armen Petrosyan,2022-07-09,1515.9577131656733,1515.9577131656733,,0,0,0,0.0
Armen Petrosyan,2022-10-22,1507.9788565828367,1515.9577131656733,1500.0,0,0,0,0.0
Armen Petrosyan,2023-06-17,1505.319237721891,1507.9788565828367,1500.0,0,0,0,0.0
Armen Petrosyan,2024-02-10,1503.9894282914183,1505.319237721891,1500.0,0,0,0,0.0
Armen Petrosyan,2024-10-26,1506.6719335550563,1505.319237721891,1508.700977304804,0,0,0,0.0
Armen Petrosyan,2025-03-08,1511.108788701149,1505.319237721891,1516.8983396804072,0,0,0,0.0
Arnold Allen,2015-06-20,,,,0,0,0,0.0
Arnold Allen,2016-02-27,1500.0,1500.0,,0,0,0,0.0
Arnold Allen,2017-03-18,1500.2972457542137,1500.2972457542137,,0,0,0,0.0
Arnold Allen,2018-05-27,1511.7357945348365,1511.7357945348365,,0,0,0,0.0
Arnold Allen,2019-03-16,1504.339558711177,1504.339558711177,,0,0,0,0.0
Arnold Allen,2019-07-06,1501.9730814591082,1501.9730814591082,,0,0,0,0.0
Arnold Allen,2020-01-25,1497.4073786554154,1497.4073786554154,,0,0,0,0.0
Arnold Allen,2021-04-10,1506.0752633002953,1506.0752633002953,,0,0,0,0.0
Arnold Allen,2022-03-19,1511.3739363908303,1511.3739363908303,,0,0,0,0.0
Arnold Allen,2022-10-29,1516.2825738187419,1516.2825738187419,,0,0,0,0.0
Arnold Allen,2023-04-15,1520.350659376417,1520.350659376417,,0,0,0,0.0
Arnold Allen,2024-01-20,1528.2277015086431,1520.350659376417,1606.9981228309027,0,1,0,0.0
Arnold Allen,2024-07-27,1531.6693504090565,1520.350659376417,1588.2628055722532,0,1,0,0.0
Arnold Allen,2026-01-24,1533.8664271044995,1523.9761764739987,1588.2628055722532,0,1,0,0.0
Arnold Allen,2026-05-16,1536.9281796865364,1523.9761764739987,1584.418858132508,0,1,0,0.0
Artem Lobov,2015-12-11,,,,0,0,0,0.0
Artem Lobov,2016-02-06,1500.0,,1500.0,0,0,0,0.0
Artem Lobov,2016-08-20,1499.9122066687642,,1499.9122066687642,0,0,0,0.0
Artem Lobov,2016-11-19,1499.9414711125094,1500.0,1499.9122066687642,0,0,0,0.0
Artem Lobov,2017-04-22,1504.1787658404082,1508.4453250120523,1499.9122066687642,0,0,0,0.0
Artem Lobov,2017-10-21,1513.5246568402702,1508.4453250120523,1516.910878059082,0,0,0,0.0
Artem Lobov,2018-10-27,1512.7882526303822,1508.4453250120523,1514.9597164395475,0,0,0,0.0
Artur Minev,2026-05-16,,,,0,0,0,0.0
Ashkan Mokhtarian,2017-06-10,,,,0,0,0,0.0
Ashkan Mokhtarian,2017-11-18,1524.7689698485394,,1524.7689698485394,0,0,0,0.0
Ashlee Evans-Smith,2014-12-06,,,,0,0,0,0.0
Ashlee Evans-Smith,2016-02-21,1516.0,,1516.0,0,0,0,0.0
Ashlee Evans-Smith,2016-09-03,1525.0322759785956,1534.0645519571913,1516.0,0,0,0,0.0
Ashlee Evans-Smith,2017-04-15,1516.6881839857306,1517.0322759785956,1516.0,0,0,0,0.0
Ashlee Evans-Smith,2017-09-09,1512.516137989298,1517.0322759785956,1508.0,0,0,0,0.0
Ashlee Evans-Smith,2018-04-07,1513.0090289972636,1517.0322759785956,1510.3268643430422,0,0,0,0.0
Ashlee Evans-Smith,2019-02-17,1509.406808896727,1508.4867534504112,1510.3268643430422,0,0,0,0.0
Ashlee Evans-Smith,2020-11-28,1508.0629790543373,1508.4867534504112,1507.7451482572817,0,0,0,0.0
Ashlee Evans-Smith,2023-07-15,1507.0551066725452,1508.4867534504112,1506.1961186058254,0,0,0,0.0
Ashley Yoder,2016-12-09,,,,0,0,0,0.0
Ashley Yoder,2017-07-07,1500.0,,1500.0,0,0,0,0.0
Ashley Yoder,2018-03-03,1492.749300394944,,1492.749300394944,0,0,0,0.0
Ashley Yoder,2018-11-10,1495.1662002632959,,1495.1662002632959,0,0,0,0.0
Ashley Yoder,2019-06-22,1494.490237354861,1492.4623486295561,1495.1662002632959,0,0,0,0.0
Ashley Yoder,2019-10-26,1494.8169685573152,1494.2931209983444,1495.1662002632959,0,0,0,0.0
Ashley Yoder,2020-08-15,1495.5079077566631,1494.2931209983444,1496.1153011358226,0,0,0,0.0
Ashley Yoder,2020-11-14,1500.5061468827546,1494.2931209983444,1502.9913572365188,0,0,0,0.0
Ashley Yoder,2021-03-13,1502.4428785224102,1501.5287473322296,1502.9913572365188,0,0,0,0.0
Ashley Yoder,2021-07-31,1501.3670271956896,1501.5287473322296,1501.2861671274197,0,0,0,0.0
Ashley Yoder,2023-10-14,1497.8346630398264,1501.5287473322296,1496.251484057368,0,0,1,0.125
Askar Askarov,2019-09-21,,,,0,0,0,0.0
Askar Askarov,2020-01-18,1537.5241541766047,,,0,0,0,0.0
Askar Askarov,2020-07-18,1514.3937625211688,1491.2633708657331,,0,0,0,0.0
Askar Askarov,2021-03-06,1524.8449927692345,1518.5054120655498,,0,0,0,0.0
Askar Askarov,2022-03-26,1540.0067935334346,1540.8343399857115,,0,0,0,0.0
Askar Mozharov,2022-06-04,,,,0,0,0,0.0
Aspen Ladd,2017-10-21,,,,0,0,0,0.0
Aspen Ladd,2018-10-06,1482.5731762043372,1482.5731762043372,,0,0,0,0.0
Aspen Ladd,2019-05-18,1491.2865881021685,1491.2865881021685,,0,0,0,0.0
Aspen Ladd,2019-07-13,1499.377217162195,1499.377217162195,,0,0,0,0.0
Aspen Ladd,2019-12-07,1506.6637086227809,1499.377217162195,1528.5231830045386,0,0,0,0.0
Aspen Ladd,2021-10-16,1505.3068821096588,1499.5028068859388,1528.5231830045386,0,0,0,0.0
Aspen Ladd,2022-04-09,1503.8842765064908,1499.5028068859388,1512.6472157475948,0,0,0,0.0
Assuerio Silva,2006-01-16,,,,0,0,0,0.0
Assuerio Silva,2006-05-27,1500.0,,1500.0,0,0,0,0.0
Assuerio Silva,2007-04-21,1500.0,,1500.0,0,0,0,0.0
Asu Almabayev,2023-08-05,,,,0,0,0,0.0
Asu Almabayev,2024-03-09,1494.6483312126268,1494.6483312126268,,0,0,0,0.0
Asu Almabayev,2024-06-15,1494.017874123196,1494.017874123196,,0,0,0,0.0
Asu Almabayev,2024-10-19,1489.3657247174742,1489.3657247174742,,0,0,0,0.0
Asu Almabayev,2025-03-01,1502.3819338015946,1502.3819338015946,,0,0,0,0.0
Asu Almabayev,2025-07-26,1505.586112447957,1502.3819338015946,1518.4028270334068,0,0,0,0.0
Asu Almabayev,2025-11-22,1501.988427039964,1498.7055470412756,1518.4028270334068,0,0,0,0.0
Asu Almabayev,2026-06-27,1506.1815333357329,1504.1446510527874,1518.4028270334068,0,0,0,0.0
Ateba Gautier,2025-03-29,,,,0,0,0,0.0
Ateba Gautier,2025-07-19,1500.0,1500.0,,0,0,0,0.0
Ateba Gautier,2025-10-04,1490.8,1490.8,,0,0,0,0.0
Ateba Gautier,2026-01-24,1493.8666666666668,1493.8666666666668,,0,0,0,0.0
Ateba Gautier,2026-05-09,1491.6263592302253,1491.6263592302253,,0,0,0,0.0
Augusto Mendes,2016-02-21,,,,0,0,0,0.0
Augusto Mendes,2017-01-15,1519.6391123655285,,1519.6391123655285,0,0,0,0.0
Augusto Mendes,2017-04-15,1525.2490581116758,1530.8590038578232,1519.6391123655285,0,0,0,0.0
Augusto Montano,2014-11-15,,,,0,0,0,0.0
Augusto Montano,2015-06-13,1500.0,1500.0,,0,0,0,0.0
Augusto Montano,2016-09-17,1515.8586841612664,1500.0,1531.717368322533,0,0,0,0.0
Augusto Sakai,2018-09-22,,,,0,0,0,0.0
Augusto Sakai,2019-04-27,1482.1472977718245,1482.1472977718245,,0,0,0,0.0
Augusto Sakai,2019-09-14,1493.448004435188,1493.448004435188,,0,0,0,0.0
Augusto Sakai,2020-05-30,1502.0004908758785,1502.0004908758785,,0,0,0,0.0
Augusto Sakai,2020-09-05,1505.763846825207,1505.763846825207,,0,0,0,0.0
Augusto Sakai,2021-06-05,1511.4903663594332,1505.763846825207,1534.3964444963376,0,0,0,0.0
Augusto Sakai,2021-12-11,1519.9561682998055,1505.763846825207,1548.3408112490024,0,0,0,0.0
Augusto Sakai,2022-08-06,1520.8143187050803,1505.763846825207,1540.881614544911,0,0,0,0.0
Augusto Sakai,2023-02-25,1520.0315658777436,1505.763846825207,1534.29928493028,0,0,0,0.0
Austen Lane,2023-06-24,,,,0,0,0,0.0
Austen Lane,2023-09-09,1489.2320542532307,,,0,0,0,0.0
Austen Lane,2024-04-27,1495.6028347677134,,1501.9736152821959,0,0,0,0.0
Austen Lane,2024-10-19,1497.068556511809,,1500.986807641098,0,0,0,0.0
Austen Lane,2025-03-01,1502.0120633724785,1516.8425839544868,1500.986807641098,0,0,0,0.0
Austen Lane,2025-07-12,1501.6096506979827,1516.8425839544868,1500.657871760732,0,0,0,0.0
Austen Lane,2026-03-21,1508.489104274273,1516.8425839544868,1511.21499685948,0,0,0,0.0
Austin Arnett,2018-01-27,,,,0,0,0,0.0
Austin Arnett,2018-07-28,1500.0,,1500.0,0,0,0,0.0
Austin Arnett,2018-11-17,1500.0,,1500.0,0,0,0,0.0
Austin Arnett,2019-02-09,1506.388118507737,1519.164355523211,1500.0,0,0,0,0.0
Austin Bashi,2025-01-11,,,,0,0,0,0.0
Austin Bashi,2025-08-02,1541.0591637107657,,1541.0591637107657,0,0,0,0.0
Austin Bashi,2026-07-18,1520.5295818553827,1500.0,1541.0591637107657,0,0,0,0.0
Austin Hubbard,2019-05-18,,,,0,0,0,0.0
Austin Hubbard,2019-09-14,1523.3263890703074,,1523.3263890703074,0,0,0,0.0
Austin Hubbard,2020-03-07,1511.6631945351537,1500.0,1523.3263890703074,0,0,0,0.0
Austin Hubbard,2020-06-20,1507.7754630234358,1500.0,1511.6631945351537,0,0,0,0.0
Austin Hubbard,2020-08-22,1505.8315972675769,1500.0,1511.6631945351537,0,0,0,0.0
Austin Hubbard,2021-04-17,1504.6652778140615,1500.0,1507.7754630234358,0,0,0,0.0
Austin Hubbard,2021-08-21,1503.887731511718,1500.0,1507.7754630234358,0,0,0,0.0
Austin Hubbard,2023-08-19,1507.2112929201035,1500.0,1512.619762610181,0,0,0,0.0
Austin Hubbard,2024-04-27,1501.7779766650983,1500.0,1502.8447626641573,0,0,1,0.16666666666666666
Austin Hubbard,2024-10-05,1501.5804237023096,1500.0,1502.8447626641573,0,0,1,0.16666666666666666
Austin Hubbard,2025-03-29,1503.1075415677312,1500.0,1505.1792359462188,0,0,1,0.14285714285714285
Austin Hubbard,2025-08-23,1502.8250377888464,1500.0,1504.4393450967589,0,0,1,0.125
Austin Lingo,2020-02-08,,,,0,0,0,0.0
Austin Lingo,2021-01-16,1500.0,,1500.0,0,0,0,0.0
Austin Lingo,2021-08-21,1500.0,1500.0,1500.0,0,0,0,0.0
Austin Lingo,2023-03-25,1500.0,1500.0,1500.0,0,0,0,0.0
Austin Lingo,2023-07-15,1499.8604394878073,1500.0,1499.7208789756146,0,0,0,0.0
Austin Springer,2020-08-29,,,,0,0,0,0.0
Austin Vanderford,2025-02-22,,,,0,0,0,0.0
Austin Vanderford,2025-10-04,1500.0,1500.0,,0,0,0,0.0
Axel Sola,2025-09-06,,,,0,0,0,0.0
Axel Sola,2026-03-21,1461.245298290171,1461.245298290171,,0,0,0,0.0
Azamat Bekoev,2025-01-18,,,,0,0,0,0.0
Azamat Bekoev,2025-05-03,1499.0656107829848,1499.0656107829848,,0,0,0,0.0
Azamat Bekoev,2025-10-18,1499.5328053914923,1499.5328053914923,,0,0,0,0.0
Azamat Bekoev,2026-04-04,1499.6885369276615,1499.5328053914923,1500.0,0,0,0,0.0
Azamat Gashimov,2012-11-17,,,,0,0,0,0.0
Azamat Gashimov,2013-05-18,1549.395721444332,,1549.395721444332,0,0,0,0.0
Azamat Murzakanov,2022-03-12,,,,0,0,0,0.0
Azamat Murzakanov,2022-08-13,1500.834202611856,1500.834202611856,,0,0,0,0.0
Azamat Murzakanov,2023-04-15,1496.8555670245375,1496.8555670245375,,0,0,0,0.0
Azamat Murzakanov,2024-08-03,1517.8001796249173,1517.8001796249173,,0,0,0,0.0
Azamat Murzakanov,2025-06-07,1527.4478943578006,1527.4478943578006,,0,0,0,0.0
Azamat Murzakanov,2025-10-25,1517.8092367456334,1517.8092367456334,,0,0,0,0.0
Azamat Murzakanov,2026-04-11,1519.8228613177735,1519.8228613177735,,0,0,0,0.0
Azat Maksum,2023-07-15,,,,0,0,0,0.0
Azat Maksum,2024-02-03,1507.862842909601,1507.862842909601,,0,0,0,0.0
Azat Maksum,2025-06-21,1499.2017504652274,1507.862842909601,1490.5406580208537,0,0,0,0.0
Azat Maksum,2025-10-25,1511.5702326283215,1507.862842909601,1513.4239274876813,0,0,0,0.0
Azunna Anyanwu,2017-09-16,,,,0,0,0,0.0
BJ Penn,2001-05-04,,,,0,0,0,0.0
BJ Penn,2001-06-29,1500.0,1500.0,,0,0,0,0.0
BJ Penn,2001-11-02,1500.0,1500.0,,0,0,0,0.0
BJ Penn,2002-01-11,1500.0,1500.0,,0,0,0,0.0
BJ Penn,2002-05-10,1500.0,1500.0,1500.0,0,0,0,0.0
BJ Penn,2002-09-27,1500.0,1500.0,1500.0,0,0,0,0.0
BJ Penn,2003-02-28,1500.0,1500.0,1500.0,0,0,0,0.0
BJ Penn,2004-01-31,1500.0,1500.0,1500.0,0,0,0,0.0
BJ Penn,2006-03-04,1500.0,1500.0,1500.0,0,0,0,0.0
BJ Penn,2006-09-23,1500.0,1500.0,1500.0,0,0,0,0.0
BJ Penn,2007-06-23,1500.0,1500.0,1500.0,0,0,0,0.0
BJ Penn,2008-01-19,1500.0,1500.0,1500.0,0,0,0,0.0
BJ Penn,2008-05-24,1500.0,1500.0,1500.0,0,0,0,0.0
BJ Penn,2009-01-31,1500.0,1500.0,1500.0,0,0,0,0.0
BJ Penn,2009-08-08,1500.0,1500.0,1500.0,0,0,0,0.0
BJ Penn,2009-12-12,1500.0,1500.0,1500.0,0,0,0,0.0
BJ Penn,2010-04-10,1500.0,1500.0,1500.0,0,0,0,0.0
BJ Penn,2010-08-28,1500.0,1500.0,1500.0,0,0,0,0.0
BJ Penn,2010-11-20,1500.0,1500.0,1500.0,0,0,0,0.0
BJ Penn,2011-02-26,1500.9684210526316,1501.5333333333335,1500.0,0,0,0,0.0
BJ Penn,2011-10-29,1501.72,1501.5333333333335,1500.0,0,0,0,0.0
BJ Penn,2012-12-08,1501.6380952380953,1501.5333333333335,1500.0,0,0,0,0.0
BJ Penn,2014-07-06,1502.9557855766873,1501.5333333333335,1503.8284103358906,0,0,0,0.0
BJ Penn,2017-01-15,1503.4689178690614,1501.5333333333335,1505.042790109824,0,0,0,0.0
BJ Penn,2017-06-25,1505.5847241510103,1501.5333333333335,1509.9633379624252,0,0,0,0.0
BJ Penn,2018-12-29,1506.7022881608918,1501.5333333333335,1512.1052003656637,0,0,0,0.0
BJ Penn,2019-05-11,1507.0265497738078,1501.5333333333335,1512.3575245099175,0,0,0,0.0
Baergeng Jieleyisi,2024-11-23,,,,0,0,0,0.0
Baisangur Susurkaev,2025-08-16,,,,0,0,0,0.0
Baisangur Susurkaev,2025-11-15,1500.0,1500.0,,0,0,0,0.0
Baisangur Susurkaev,2026-05-09,1491.3901098309593,1491.3901098309593,,0,0,0,0.0
Barb Honchak,2017-12-01,,,,0,0,0,0.0
Barb Honchak,2018-07-06,1488.968604682112,,1488.968604682112,0,0,0,0.0
Bart Palaszewski,2011-10-29,,,,0,0,0,0.0
Bart Palaszewski,2012-02-25,1460.3321051867395,1460.3321051867395,,0,0,0,0.0
Bart Palaszewski,2012-10-05,1480.1660525933698,1460.3321051867395,1500.0,0,0,0,0.0
Bart Palaszewski,2013-04-13,1490.5840581540208,1460.3321051867395,1505.7100346376615,0,0,0,0.0
Bartosz Fabinski,2015-04-11,,,,0,0,0,0.0
Bartosz Fabinski,2015-11-21,1500.0,1500.0,,0,0,0,0.0
Bartosz Fabinski,2018-07-22,1500.0,1500.0,,0,0,0,0.0
Bartosz Fabinski,2018-11-17,1505.0566988773796,1505.0566988773796,,0,0,0,0.0
Bartosz Fabinski,2020-09-05,1517.203655930049,1505.0566988773796,1553.6445270880577,0,0,0,0.0
Bartosz Fabinski,2021-04-17,1513.7629247440393,1505.0566988773796,1526.8222635440288,0,0,0,0.0
Bas Rutten,1999-01-08,,,,0,0,0,0.0
Bas Rutten,1999-05-07,1500.0,1500.0,,0,0,0,0.0
Bassil Hafez,2023-07-15,,,,0,0,0,0.0
Bassil Hafez,2024-06-01,1551.0393864079301,,1551.0393864079301,0,0,0,0.0
Bassil Hafez,2024-11-16,1541.4802126172008,1531.9210388264714,1551.0393864079301,0,0,0,0.0
Batgerel Danaa,2019-08-31,,,,0,0,0,0.0
Batgerel Danaa,2020-03-07,1500.0,,1500.0,0,0,0,0.0
Batgerel Danaa,2021-04-24,1497.233067205928,1494.4661344118558,1500.0,0,0,0,0.0
